Art_ID,Year,Newspaper,Headline,text_a,text_b,ss_a,ss_b,lbl_a,lbl_b
9228,2020,de Volkskrant,"De Haagse Weimarstraat is het zat: 'Drugs eruit, buurt erin'",Vorige week zondag klaarlichte dag schietpartij straat ruzie coffeeshop Galaxy daarom feest Weimarstraat Den Haag honderdtal buurtbewoners deelt zaterdagmiddag cake taart donuts paraplu's hangen vooral kleurrijke slingers schouders Drugs eruit buurt erin motto Sinds 2011 Weimarstraat omgeving bijna veertig keer opgeschrikt geweldsmisdrijven poster alle incidenten hangt deur Wijklaboratorium Wij Weimar voormalige bakkerij hoek Noorderbeekdwarsstraat steekpartijen schietincidenten overvallen avondwinkels koffiehuizen cafés Zes dodelijke slachtoffers vielen laatste bloedige steekpartij april schietpartij liep vorige week sisser af beoogde doelwit geraakt meldde politie bekende dader voortvluchtig maat intussen vol Weimarstraat straat randje zegt bewoner Tomas Martini vader twee kinderen drie ,Vorige week zondag klaarlichte dag schietpartij straat ruzie coffeeshop Galaxy daarom feest Weimarstraat Den Haag honderdtal buurtbewoners deelt zaterdagmiddag cake taart donuts paraplu's hangen vooral kleurrijke slingers schouders Drugs eruit buurt erin motto Sinds 2011 Weimarstraat omgeving bijna veertig keer opgeschrikt geweldsmisdrijven poster alle incidenten hangt deur Wijklaboratorium Wij Weimar voormalige bakkerij hoek Noorderbeekdwarsstraat steekpartijen schietincidenten overvallen avondwinkels koffiehuizen cafés prachtige wijk grens tussen kak multicultureel vat Tomas Martini regen samen bewoners aangetrokken mix eerste deel Weimarstraat hippe koffie eettentjes artistieke winkels theater tweede deel zitten Ekoplaza Jumbo Albert Heijn Alleen laatste stukje tussen Beeklaan Valkenbos,-0.8108128410156293,-0.6050532375399754,NEG,NEG
7401,2020,de Volkskrant,"Bracht het iets op, dan is het dicht",toeristenindustrie balanceert wereldwijd rand afgrond Niemand boekt vakantie iedereen wél geld terug geannuleerde reizen Achter schermen reisbureaus probeert iedereen last schuiven touroperator hoteleigenaar luchtvaartmaatschappij staat eind keten toeristische bestemmingen Bali Mexico lokale partners hotels autoverhuurbedrijven surfscholen restaurants niemand schade verhalen Nederland luchtvaartmaatschappijen touroperators even tijd gekocht zogenoemde coronavoucher klanten mogelijkheid biedt lang reis boeken krijgen alsnog geld terug pakketreis SGR-garantie geboekt geval enkel vliegticket luchtvaartmaatschappij failliet kabinet omstreden uitstel terugbetaling ingestemd voorkomen reisaanbieders onmiddellijk failliet gaan iedereen tegelijkertijd geld terugvraagt idee geven omvang schade omze,toeristenindustrie balanceert wereldwijd rand afgrond Niemand boekt vakantie iedereen wél geld terug geannuleerde reizen Achter schermen reisbureaus probeert iedereen last schuiven touroperator hoteleigenaar luchtvaartmaatschappij staat eind keten toeristische bestemmingen Bali Mexico lokale partners hotels autoverhuurbedrijven surfscholen restaurants niemand schade verhalen Nederland luchtvaartmaatschappijen touroperators even tijd gekocht zogenoemde coronavoucher klanten mogelijkheid biedt lang reis boeken krijgen alsnog geld terug pakketreis SGR-garantie geboekt geval enkel vliegticket luchtvaartmaatschappij failliet kabinet omstreden uitstel terugbetaling ingestemd voorkomen reisaanbieders onmiddellijk failliet gaan iedereen tegelijkertijd geld terugvraagt touroperators reisbureaus zit,-0.8965288328812647,-0.93256302657643,NEG,NEG
14165,2020,de Volkskrant,Het is groen en het is overal,Jimi Hendrix vernieuwde alleen muziekwereld veranderde Britse dierenrijk avond 1968 liet invloed drugs twee vogels los Carnaby Street destijds hart hip Londen bevrijde beestjes bleken bijzonder vruchtbaar ontpopten Adam Eva snel uitdijend nageslacht Sindsdien menig stadspark Verenigd Koninkrijk bevolkt volgens menigeen geteisterd wolken krijsende halsbandparkieten intrigerend verhaal jammer klopt Britten kennelijk hardnekkig wijdverbreid onderzoekers geroepen voelden mythe serieuze studie ontzenuwen Eind vorig verscheen wetenschappelijke demontage respectabele Journal Zoology maakten tevens einde theorie parkieten ontsnapt set African Queen film 1951 Humphrey Bogart Katharine Hepburn deels opgenomen Engeland bijdrage Jimi Hendrix Katharine Hepburn expansie halsbandparkiet Psittacula kramer,Jimi Hendrix vernieuwde alleen muziekwereld veranderde Britse dierenrijk avond 1968 liet invloed drugs twee vogels los Carnaby Street destijds hart hip Londen bevrijde beestjes bleken bijzonder vruchtbaar ontpopten Adam Eva snel uitdijend nageslacht Sindsdien menig stadspark Verenigd Koninkrijk bevolkt volgens menigeen geteisterd wolken krijsende halsbandparkieten intrigerend verhaal jammer klopt Britten kennelijk hardnekkig wijdverbreid onderzoekers geroepen voelden mythe serieuze studie ontzenuwen Eind vorig verscheen wetenschappelijke demontage respectabele Journal Zoology maakten tevens einde theorie parkieten ontsnapt set African Queen film 1951 Humphrey Bogart Katharine Hepburn deels opgenomen Engeland Net Engeland ritselt Nederland speculaties introductie exotische herriemakers Amst,-0.9514740333001136,-0.9722498283557096,NEG,NEG
8283,2021,de Volkskrant,"CHMSX Stories zit goed in elkaar, met energiek spel en geweldige livemuziek â˜…â˜…â˜…â˜…â˜†",Hoort grappige vlotte verteller voorstelling vraagt even af begin CHMSX Stories Theater Heelheid Woensdag ging voorstelling première tijdens Queer Theatre Festival Amsterdam korte inleiding Willem Aken drugsexpert Jellinek verschillende soorten drugs gepaard gaan fenomeen stuk gaat chem-sex seks invloed hard drugs zin hoort Aken erbij Theater Heelheid acteur Thomas Bres motor populariteit winnende chemsex toegankelijke niet-oordelende manier belichten bevragen Seks invloed drugs mag spannend fascinerend schaduwzijden Klinkt misschien betuttelend voorstelling geenszins CHMSX Stories zit goed elkaar Bres medemaker Kes Blans tijd gestoken project vorig tijdens Pride later Fringe gaven presentaties betaalt Geïnspireerd Chemsex Monologues Patrick Cash heel eigen stuk gebaseerd interviews betrok,Hoort grappige vlotte verteller voorstelling vraagt even af begin CHMSX Stories Theater Heelheid Woensdag ging voorstelling première tijdens Queer Theatre Festival Amsterdam korte inleiding Willem Aken drugsexpert Jellinek verschillende soorten drugs gepaard gaan fenomeen stuk gaat chem-sex seks invloed hard drugs zin hoort Aken erbij Theater Heelheid acteur Thomas Bres motor populariteit winnende chemsex toegankelijke niet-oordelende manier belichten bevragen Seks invloed drugs mag spannend fascinerend schaduwzijden Klinkt misschien betuttelend voorstelling geenszins CHMSX Stories zit goed elkaar Bres medemaker Kes Blans tijd gestoken project vorig tijdens Pride later Fringe gaven presentaties betaalt Geïnspireerd Chemsex Monologues Patrick Cash heel eigen stuk gebaseerd interviews betrok,0.04097917292789039,0.04097917292789039,NEU,NEU
17405,2021,de Volkskrant,Magazinemakers,Robert Gijssel muziekjournalist vele psychedelische bospaadjes bewandeld hele vreemde feestjes kom weer oerdrug hartstochtelijk geliefde steun toeverlaat bier lekker bier ingewikkeld bier nee gewoon slecht fabrieksbier halve liter Heineken pept én brengt terug aarde graag mag misschien nóg Gijsbert Kamer Weekendgids p 62 drink graag biertje weleens alle brandstof nodig Eind jaren tachtig dansend acid house RoXY later tijdens nachtenlang dj'en Melkweg Tivoli nooit aanvechting gehad poeders pillen binnen werken beste drug muziek werkt tijd huis gaan Corine Koole Lust Liefde p 68 hou drugs vroeger weleens geprobeerd vallen goed geef zee grauwe blauwe maakt raak blije roes lang genoeg staart verandert zelfs vanaf zo'n strandbedje iedere zee oceaan bewegend Rothko-schilderij grijze blauwe vlakk,Robert Gijssel muziekjournalist vele psychedelische bospaadjes bewandeld hele vreemde feestjes kom weer oerdrug hartstochtelijk geliefde steun toeverlaat bier lekker bier ingewikkeld bier nee gewoon slecht fabrieksbier halve liter Heineken pept én brengt terug aarde graag mag misschien nóg Gijsbert Kamer Weekendgids p 62 drink graag biertje weleens alle brandstof nodig Eind jaren tachtig dansend acid house RoXY later tijdens nachtenlang dj'en Melkweg Tivoli nooit aanvechting gehad poeders pillen binnen werken beste drug muziek werkt tijd huis gaan Corine Koole Lust Liefde p 68 hou drugs vroeger weleens geprobeerd vallen goed geef zee grauwe blauwe maakt raak blije roes lang genoeg staart verandert zelfs vanaf zo'n strandbedje iedere zee oceaan bewegend Rothko-schilderij grijze blauwe vlakk,-0.013511859313243146,-0.013511859313243146,NEU,NEU
14783,2021,de Volkskrant,Hoop van migranten is gevestigd op 'Het Beest',"Twintigers Darwin Benigno liggen streep schaduw naast spoor Apizaco stad centraal gelegen Mexicaanse deelstaat Tlaxcala twee vrienden lieten drie weken geleden familie achter Honduras Sinds zuidgrens Mexico overstaken cynisch spel verwikkeld Mexicaanse autoriteiten doel twee Hondurezen Amerikaanse grens bereiken verder noorden Mexico probeert onderweg onderscheppen jongen telefoon waarmee huis konden bellen gisteren gepakt zegt Darwin kat-en-muisspel jaren oud eindeloze worsteling tussen Mexicaanse politie Midden-Amerikaanse migranten hopen armoede geweld thuisland verruilen Amerikaanse droom z'n minst loon dollars Jaarlijks vervoert La Bestia Beest zoals migranten netwerk goederentreinen noemen enkele honderdduizenden verstekelingen Tijdens circa 2,5 duizend kilometer zuid noord reizen ti","Twintigers Darwin Benigno liggen streep schaduw naast spoor Apizaco stad centraal gelegen Mexicaanse deelstaat Tlaxcala twee vrienden lieten drie weken geleden familie achter Honduras Sinds zuidgrens Mexico overstaken cynisch spel verwikkeld Mexicaanse autoriteiten doel twee Hondurezen Amerikaanse grens bereiken verder noorden Mexico probeert onderweg onderscheppen jongen telefoon waarmee huis konden bellen gisteren gepakt zegt Darwin kat-en-muisspel jaren oud eindeloze worsteling tussen Mexicaanse politie Midden-Amerikaanse migranten hopen armoede geweld thuisland verruilen Amerikaanse droom z'n minst loon dollars Jaarlijks vervoert La Bestia Beest zoals migranten netwerk goederentreinen noemen enkele honderdduizenden verstekelingen Tijdens circa 2,5 duizend kilometer zuid noord reizen ti",-0.5970412941870485,-0.5970412941870485,NEG,NEG
15026,2021,de Volkskrant,Ik wil steeds iets nieuws doen,schrijf elke roman alsof laatste gebruik daarbij goed mogelijk boek komen laatste boek Zuiverheid af gevoel klaar Misschien één boek gaat leven ontdek dingen jezelf nader hebt uitgediept Drie geleden liet Jonathan Franzen 62 interview New York Times weten volgende zesde roman weleens laatste twijfelde zes romans Verbazing alom uitgever eerder eerste deel trilogie aankondigde Crossroads Nederlands vertaald Kruispunt periode Zuiverheid begon realiseren nooit geschreven jaren zeventig periode jeugd geweldige hoeveelheid herinneringen belangrijkste decennium leven nooit mee gedaan genoeg twee vervolgdelen schrijven moeten blijken Kruispunt vorig voltooide opnieuw gevoel mezelf helemaal uitgewrongen Kruispunt voert Franzen lezer terug vroege jaren zeventig boek bestaat twee delen eerste Advent ,schrijf elke roman alsof laatste gebruik daarbij goed mogelijk boek komen laatste boek Zuiverheid af gevoel klaar Misschien één boek gaat leven ontdek dingen jezelf nader hebt uitgediept Drie geleden liet Jonathan Franzen 62 interview New York Times weten volgende zesde roman weleens laatste twijfelde zes romans Verbazing alom uitgever eerder eerste deel trilogie aankondigde Crossroads Nederlands vertaald Kruispunt Kruispunt voert Franzen lezer terug vroege jaren zeventig boek bestaat twee delen eerste Advent getiteld beslaat bijna tweederde roman speelt af één dag 23 december 1971 tweede deel heet Pasen gesitueerd tijdens Goede Week 1972 grootste deel boek één dag afspelen pas gaandeweg duidelijk geweldige stimulans schrijver idee bezig eerder gedaan mag verteller 19de-eeuwse wortels mode,-0.594170941605059,0.8147088866411907,NEG,POS
17271,2021,de Volkskrant,Lufthansa wil snel zaken doen nu Merkel er nog zit,"Europa's grootste luchtvaartmaatschappij gaat komende weken 2,1 miljard euro ophalen investeerders nieuwe aandelen geven geld gaat concern gebruiken rekening heffen Sondervermögen Wirtschaftsstabilisierungsfonds SWF steunfonds vorig Duitse overheid opgezet voorkomen gezonde ondernemingen coronacrisis vaantje strijken stabilisatiefonds potjes Lufthansa aanspreken hoofd boven water houden totaal 9 miljard euro zegde Berlijn vorig nationale luchtvaartmaatschappij toe vorm nieuw kapitaal bankgarantie Duitse regering nam zelfs direct belang 300 miljoen euro Daarmee mag Duitse belastingbetaler 16 procent eigenaar noemen Lufthansa grootste aandeelhouder Oude tijden herleven 1996 Lufthansa staatsbedrijf Investeerders krijgen 5 oktober schrijven nieuwe aandelen 2,1 miljard euro binnen Lufthansa all","Europa's grootste luchtvaartmaatschappij gaat komende weken 2,1 miljard euro ophalen investeerders nieuwe aandelen geven geld gaat concern gebruiken rekening heffen Sondervermögen Wirtschaftsstabilisierungsfonds SWF steunfonds vorig Duitse overheid opgezet voorkomen gezonde ondernemingen coronacrisis vaantje strijken stabilisatiefonds potjes Lufthansa aanspreken hoofd boven water houden totaal 9 miljard euro zegde Berlijn vorig nationale luchtvaartmaatschappij toe vorm nieuw kapitaal bankgarantie Investeerders krijgen 5 oktober schrijven nieuwe aandelen 2,1 miljard euro binnen Lufthansa alleen steun afrekenen waarmee Oostenrijkers Zwitsers Belgen concern hulp geschoten miljard euro geleend staatsbank KfW concern eerder teruggestort precies scenario waarschuwde Ryanair vorig mei Europese ov",0.03514559415643611,-0.5693862323347314,NEU,NEG
21888,2021,de Volkskrant,"Roelf B. mag celstraf in eigen land uitzitten, na succesvol hoger beroep",Atleet Roelf B 23 jeugdvriend Gert-Jan N hoger beroep Hongaarse gerechtshof één minder cel gekregen verkopen drugs muziekfestival Sziget vier plaats vijf Bovendien mogen resterende straf uitzitten Nederland afwachting daarvan werden twee jeugdvrienden hof onmiddellijke vrijheid gesteld ouders Roelf B talentvol sprinter eerder deel uitmaakte nationale EK-ploeg naast Churandy Martina zeggen intens blij vonnis Volgens B s advocaat Rachel Imamkhan overplaatsing gevraagd uitspraak best mogelijke optie B Roelf ergste voorbereid gezegd mogelijkheid bestond weer Hongaarse gevangenis moest vrij Stadskanaal gaan ouders Nederland moeten zitten Imamkhan verwacht B N Nederland aftrek tijd Hongarije gezeten achttien maanden cel moeten twee mannen zaten bijna Hongaarse gevangenis brachten daarna maandenl,Atleet Roelf B 23 jeugdvriend Gert-Jan N hoger beroep Hongaarse gerechtshof één minder cel gekregen verkopen drugs muziekfestival Sziget vier plaats vijf Bovendien mogen resterende straf uitzitten Nederland afwachting daarvan werden twee jeugdvrienden hof onmiddellijke vrijheid gesteld ouders Roelf B talentvol sprinter eerder deel uitmaakte nationale EK-ploeg naast Churandy Martina zeggen intens blij vonnis Volgens B s advocaat Rachel Imamkhan overplaatsing gevraagd uitspraak best mogelijke optie B Roelf ergste voorbereid gezegd mogelijkheid bestond weer Hongaarse gevangenis moest vrij Stadskanaal gaan ouders Nederland moeten zitten blij familie herenigd komende tijd zei Roelf B uitspraak advocaat N Péter Enzsöl tevreden uitspraak net N familie ouders huilden aldus Enzsöl best denkbare uit,0.5319317777148929,0.9810367981282224,POS,POS
5922,2021,de Volkskrant,Alle ogen weer op Zandvoort,Rechte wegen snelle auto's bochten snelle coureurs inzicht bijna even oud automobiel Zandvoort zee ter hoogte Bernie's Beach Club clandestien gebaand paadje duinen inloopt komt avontuurlijk wandelingetje rul zand fraaie heuvel bont gezelschap Duitse vakantiegangers Nederlandse dagjesmensen gratis prachtig uitzicht spectaculaire bochten Europa Tarzanbocht doodgewone vrijdag rolt ene vijftig oude Porsche 911 bocht Nostalgieraces mode illegale toeschouwer kun mooier krijgen hoogtijdagen model vielen samen hoogtijdagen duincircuit tijdperk waarin Formule 1-fans vijf continenten woord Zandvoort probeerden spreken parcours circuit veranderde veelvuldig Porsches asfalt werden alsmaar sneller Tarzan-bocht bleef sinds opening 1948 kunst controle verliezen elk geval volledig controle hebt rijd hard ,Zandvoort zee ter hoogte Bernie's Beach Club clandestien gebaand paadje duinen inloopt komt avontuurlijk wandelingetje rul zand fraaie heuvel bont gezelschap Duitse vakantiegangers Nederlandse dagjesmensen gratis prachtig uitzicht spectaculaire bochten Europa Tarzanbocht doodgewone vrijdag rolt ene vijftig oude Porsche 911 bocht Nostalgieraces mode illegale toeschouwer kun mooier krijgen hoogtijdagen model vielen samen hoogtijdagen duincircuit tijdperk waarin Formule 1-fans vijf continenten woord Zandvoort probeerden spreken Freekje Bakkerij Vessem woonde Zandvoort-Noord hoogtijdagen Grand Prix Mooie tijden elk vrij plekje zetten bezoekers tenten boulevard langs zee veranderde camping Overal gebarbecued Zandvoort gewoon ontzettend gezellig eind weekeinde ging lokale bevolking file kijken F,-0.458358758870493,0.5659102102421216,NEG,POS
14442,2021,de Volkskrant,"Hoe Amalia had leren spookrijden, dat vergat Claudia de Breij te vragen",tijdje hoor radio waarschuwing spookrijders toeval sluit komt doordat verkeer rijden intussen onbewust geaccepteerd Aangezien alleen gekke Henkie meegaat stroom weet intussen beter staat eentje tegenover rest begon rond eeuwwisseling messias Pim Fortuyn enige gaten mis Nederland geliquideerd dierenactivist Volkert G beter wist gelijk kant Theo Gogh vermoord Mohammed B hierover instructies Mohammed ontvangen Peter R Vries ooit 55 stellingen deur Tweede Kamer spijkerde vermoord drugshandelaar dacht God Terwijl iedereen bedreigd alle anderen krijgen profeten Geert Wilders Thierry Baudet Gert-Jan Segers Pieter Omtzigt Sylvana Simons Kees Staaij Farid Azarkan Caroline Plas Sigrid Kaag allemaal beetje gelijk Mark Rutte enige bijna elf regeert allesomvattende gekwelde individu uitzondering regel ,tijdje hoor radio waarschuwing spookrijders toeval sluit komt doordat verkeer rijden intussen onbewust geaccepteerd Aangezien alleen gekke Henkie meegaat stroom weet intussen beter staat eentje tegenover rest begon rond eeuwwisseling messias Pim Fortuyn enige gaten mis Nederland geliquideerd dierenactivist Volkert G beter wist gelijk kant Theo Gogh vermoord Mohammed B hierover instructies Mohammed ontvangen Peter R Vries ooit 55 stellingen deur Tweede Kamer spijkerde vermoord drugshandelaar dacht God allesomvattende gekwelde individu uitzondering regel beschouwt complexe figuur dankzij interview Sylvana Simons vorige week NRC Handelsblad verscheen begrijp beter Daarin legt universum begint eindigt jouzelf terwijl intussen iedereen tegengewerkt alleen wereld staat maatschappelijke taak scho,-0.6218105995717024,-0.5702596840893852,NEG,NEG
12237,2021,de Volkskrant,Film en televisietips,Sofia Coppola 2017 Redelijk verfijnde remake gelijknamige film Don Siegel 1971 waarin gewonde korporaal einde Amerikaanse Burgeroorlog vrouwen meisjesinternaat belandt Destijds verhaal verteld vanuit perspectief Clint Eastwood gespeelde hoofdpersonage versie Sofia Coppola Lost Translation ligt focus vrouwen lerares Nicole Kidman zes pupillen bevreesd opgewonden opeens zo'n weerloze man midden verschijnt charmante bedlegerige korporaal Colin Farrell daarvan gebruikmaken Coppola onderstreept gevaarlijk spel speelt BBC 2 00.15 uur Raven Dorst teruggetrokken platteland nieuw leven blazen vervallen boerderij Zelfvoorzienend landbouwen uiteindelijke doel daarbij Dorst hulp gebruiken Vandaag Maarten Rossem Emma Wortelboer gast Boerderij Dorst historicus betweter Rossem lijkt plan handen mouwen st,Sofia Coppola 2017 Redelijk verfijnde remake gelijknamige film Don Siegel 1971 waarin gewonde korporaal einde Amerikaanse Burgeroorlog vrouwen meisjesinternaat belandt Destijds verhaal verteld vanuit perspectief Clint Eastwood gespeelde hoofdpersonage versie Sofia Coppola Lost Translation ligt focus vrouwen lerares Nicole Kidman zes pupillen bevreesd opgewonden opeens zo'n weerloze man midden verschijnt charmante bedlegerige korporaal Colin Farrell daarvan gebruikmaken Coppola onderstreept gevaarlijk spel speelt BBC 2 00.15 uur Jean-Pierre Luc Dardenne 2016 bekend films gebroeders Dardenne La fille inconnue verrast Binnen afgebakende kader rechtlijnig uitgebeend realisme blijven twee regisseurs voorlopig onovertroffen tiende film gaat arts Adèle Haenel probeert anonieme vermoorde meisje te,0.04269145473599828,-0.34093928511484045,NEU,NEG
14940,2021,de Volkskrant,I Don't Live Here Anymore,grote doorbraak War Drugs Philadelphia kwam kritiek boomerrock alsof Bob Dylan FM-rock stadions gaan maken spanwijdte Bruce Springsteen Live Anymore tweede album sinds doorbraak 2014 vijfde totaal songs Change Wanna Wait Old Skin hoort ontkennen boegbeeld Adam Granduciel inderdaad nogal vormvast tempo synthetische drums hese Bob-meets-Bruce zang synthesizer Wasted overbekend blijkt weer Granduciel indiecircuit ontstegen schrijft menselijke tragiek puinhoop wereld songs meeslepend bieden hoop delicate Springsteen-kwaliteit best zeldzaam Granduciel m laat Occasional Rain boomerrock toevallig móóie boomerrock Binnen afgebakende War Drugs-idioom plaatst nieuwe accenten titelsong meest ambitieuze progressieve stuk dusver Opener Living Proof staat haaks duidelijk Dylan oude akoestische Dylan,grote doorbraak War Drugs Philadelphia kwam kritiek boomerrock alsof Bob Dylan FM-rock stadions gaan maken spanwijdte Bruce Springsteen Live Anymore tweede album sinds doorbraak 2014 vijfde totaal songs Change Wanna Wait Old Skin hoort ontkennen boegbeeld Adam Granduciel inderdaad nogal vormvast tempo synthetische drums hese Bob-meets-Bruce zang synthesizer Wasted overbekend blijkt weer Granduciel indiecircuit ontstegen schrijft menselijke tragiek puinhoop wereld songs meeslepend bieden hoop delicate Springsteen-kwaliteit best zeldzaam Granduciel m laat Occasional Rain boomerrock toevallig móóie boomerrock Binnen afgebakende War Drugs-idioom plaatst nieuwe accenten titelsong meest ambitieuze progressieve stuk dusver Opener Living Proof staat haaks duidelijk Dylan oude akoestische Dylan,-0.6545164666660839,-0.6545189821150318,NEG,NEG
11546,2021,de Volkskrant,Eindelijk sterilisatie voor 'cocaïnenijlpaarden' Escobar,bestaande natuur invasieve cocaïnenijlpaarden liggen tweehonderd kilometer elkaar verwijderd oevers Rí­o Magdalena verder vooraf mogelijk gehouden Daardoor voelt Colombia harder ooit noodzaak ingrijpen nieuw Amerikaans anticonceptievaccin oplossing bieden middel genaamd GonaCon maakt moeilijker nijlpaarden baren toe 24 hen ermee geprikt doel gehele populatie enten eerste serieuze poging Colombia nijlpaardenprobleem halt toe roepen nadat eerdere pogingen strandden vanwege kosten schatting leven tachtig honderd nijlpaarden Colombia welk land buiten Afrika stammen af kwartet einde jaren zeventig land gehaald Pablo Escobar toenmalig leider Medellí­n-kartel importeerde 1.200 exoten privédierentuin luxueuze landgoed Haciendo Nápoles giraffen olifanten kangoeroes moesten cocaïnehandelaar vermaken,bestaande natuur invasieve cocaïnenijlpaarden liggen tweehonderd kilometer elkaar verwijderd oevers Rí­o Magdalena verder vooraf mogelijk gehouden Daardoor voelt Colombia harder ooit noodzaak ingrijpen nieuw Amerikaans anticonceptievaccin oplossing bieden middel genaamd GonaCon maakt moeilijker nijlpaarden baren toe 24 hen ermee geprikt doel gehele populatie enten eerste serieuze poging Colombia nijlpaardenprobleem halt toe roepen nadat eerdere pogingen strandden vanwege kosten overgrote deel hedendaagse populatie bevindt rond Escobars voormalige landgoed tegenwoordig toeristenattractie juist rivier ontsnapte nijlpaarden stuk vijftien snel oplopen natuurexperts Colombiaanse bevolking zorgen baren artikel Biological Conservation spreken nijlpaard-onderzoekers ecologische tijdbom binnen tien,-0.5600396776311998,-0.6235014367464443,NEG,NEG
25859,2021,de Volkskrant,"Voor de vrije, verrukte taal",Taal oorlog Groepen vechten vóór taal taal vechten baas taal taal beheerst groep denigreren zichzelf bejubelen 66-jarige journalist New York Times ontslagen verboden woord citeerde tijdens besloten discussie rijke studenten Online knokploegen probeerden opkomst linksige politicus stuiten koppelen beledigend epitheton #kutkaag Taal oorlog Taalstrijd uitstek instrument sociale wrok ressentiment sociale groep herkent taalgebruik Taal identificeert ontmaskert ogen vijand strijd identiteiten adem doet happen uitstek via taal gevoerd wonder dictators jeugd bezondigden poëzie wilden macht taal doorgronden doorkregen poëzie bar onbehulpzaam bouw concentratiekampen dropen af gaven wapen taal handen beste vriend tiran moralist zuur wij leven deel wereld tirannen oudsher zeldzaam moralisten talrijk k,Taal oorlog Groepen vechten vóór taal taal vechten baas taal taal beheerst groep denigreren zichzelf bejubelen 66-jarige journalist New York Times ontslagen verboden woord citeerde tijdens besloten discussie rijke studenten Online knokploegen probeerden opkomst linksige politicus stuiten koppelen beledigend epitheton #kutkaag Taal oorlog Taalstrijd uitstek instrument sociale wrok ressentiment sociale groep herkent taalgebruik Taal identificeert ontmaskert ogen vijand strijd identiteiten adem doet happen uitstek via taal gevoerd wonder dictators jeugd bezondigden poëzie wilden macht taal doorgronden doorkregen poëzie bar onbehulpzaam bouw concentratiekampen dropen af gaven wapen taal handen beste vriend tiran moralist zuur wij leven deel wereld tirannen oudsher zeldzaam moralisten talrijk N,-0.8477533798942891,-0.8649435082225568,NEG,NEG
27658,2021,de Volkskrant,Zuid-Amerikaanse drugslijn duikt op in De Kwakel,grootste drugsvangsten ooit volgens politie drieduizend kilo cocaïne 11 miljoen euro contant geld werden vorige week donderdag ontdekt boer-derij Kwakel gemeente Uithoorn afkomstig Zuid-Amerikaanse drugslijn,grootste drugsvangsten ooit volgens politie drieduizend kilo cocaïne 11 miljoen euro contant geld werden vorige week donderdag ontdekt boer-derij Kwakel gemeente Uithoorn afkomstig Zuid-Amerikaanse drugslijn,-0.6889752175575442,-0.6889752175575442,NEG,NEG
15791,2021,de Volkskrant,Jongeren in Tunesië zien toekomst niet schitteren,zee lijkt kalm Italië ruwer weer goede dag vertrekken smokkelaar noem Kais wijst kabbelende Middellandse Zee overkant Europa lonkt Achter kwetteren flamingo's tussenstop richting Afrika groten getale neergestreken desolate vlakte langs strand Lege bierflesjes rotzooi verraden nachtelijke feestjes Tunesische jeugd afgelegen dijk kustplaats Sfax vissers hengel uitwerpen vertrekken s nachts migranten richting Italië hoofdzakelijk Afrikanen elders oversteek maken Lampedusa twaalf uur varen verderop Tunesiërs Massaal ontvluchten economische malaise land record ruim 12 duizend Tunesiërs bereikte 2019 Italië veelvoud daarvan onderschept kustwacht Kais service tijdelijk stilgelegd migratiecentra Italië vol zitten sturen alle Tunesiërs terug wacht weer plek ziet zichzelf liever dienstverlener crimi,zee lijkt kalm Italië ruwer weer goede dag vertrekken smokkelaar noem Kais wijst kabbelende Middellandse Zee overkant Europa lonkt Achter kwetteren flamingo's tussenstop richting Afrika groten getale neergestreken desolate vlakte langs strand Lege bierflesjes rotzooi verraden nachtelijke feestjes Tunesische jeugd jongeren Tunesië willen wachten olijfregio rond dorpje Biliana 25 kilometer ten noordwesten Sfax helft jongeren vertrokken richting Europa Jonge mannen hangen straat verkopers motorfietsen handel drijven Twee mekkerende schapen wachten deur slager geslacht winkel tweedehands kleding vertelt eigenaresse Saida drie oudste zoons 20 17 16 allemaal Italië willen vind leuk snap zegt liefdevol hoofd jongste zoontje aait hen allemaal diploma zak gewoon werk Kijk mooie villa's Tunesiërs bo,-0.0876707815175098,0.6936217327562676,NEU,POS
